sample_index,ground_truth,dataset_split,fold,attribute,attribute_data,{C1},{C2},{C3},{C1 ∪ C2},{C1 ∪ C3},{C2 ∪ C3},{C1 ∪ C2 ∪ C3}
82,Class 2,unknown,2,Proline,714.0,0.0,0.0,0.6524,0.0,0.0,0.2497,0.0979
83,Class 2,unknown,0,Alc,12.08,0.0,0.9,0.0,0.0,0.0,0.0984,0.0016
83,Class 2,unknown,0,Mal,1.13,0.0,0.9431,0.0,0.0,0.0,0.0569,0.0
83,Class 2,unknown,0,Ash,2.51,0.0,0.0,0.4354,0.0,0.3576,0.0,0.207
83,Class 2,unknown,0,AlkAsh,24.0,0.0,0.0,0.5825,0.0,0.0,0.3916,0.0259
83,Class 2,unknown,0,Mg,78.0,0.0,0.6641,0.0,0.0,0.0,0.2704,0.0655
83,Class 2,unknown,0,TotPhen,2.0,0.0,0.8524,0.0,0.0,0.0,0.1476,0.0
83,Class 2,unknown,0,Flav,1.58,0.0,0.8734,0.0,0.0,0.0,0.1266,0.0
83,Class 2,unknown,0,Nonflav,0.4,0.0,0.3833,0.0,0.0,0.0,0.3773,0.2394
83,Class 2,unknown,0,ProAn,1.4,0.5247,0.0,0.0,0.0,0.2475,0.0,0.2278
83,Class 2,unknown,0,Color,2.2,0.0,0.9383,0.0,0.0,0.0,0.032,0.0297
83,Class 2,unknown,0,Hue,1.31,0.0,0.6688,0.0,0.3312,0.0,0.0,0.0
83,Class 2,unknown,0,OD,2.72,0.0,0.6007,0.0,0.3986,0.0,0.0,0.0007
83,Class 2,unknown,0,Proline,630.0,0.0,0.0,0.6022,0.0,0.0,0.3628,0.035
84,Class 2,unknown,3,Alc,13.05,0.0,0.0,0.5964,0.0,0.0,0.2064,0.1972
84,Class 2,unknown,3,Mal,3.86,0.0,0.0,1.0,0.0,0.0,0.0,0.0
84,Class 2,unknown,3,Ash,2.32,0.0,0.0,0.3741,0.0,0.3559,0.0,0.27
84,Class 2,unknown,3,AlkAsh,22.5,0.0,0.0,0.5945,0.0,0.0,0.3755,0.03
84,Class 2,unknown,3,Mg,85.0,0.0,0.4867,0.0,0.0,0.0,0.4105,0.1028
84,Class 2,unknown,3,TotPhen,1.65,0.0,0.0,0.7128,0.0,0.0,0.2848,0.0024
84,Class 2,unknown,3,Flav,1.59,0.0,0.9123,0.0,0.0,0.0,0.0811,0.0066
84,Class 2,unknown,3,Nonflav,0.61,0.0,0.0,0.7887,0.0,0.0,0.2113,0.0
84,Class 2,unknown,3,ProAn,1.62,0.3923,0.0,0.0,0.3557,0.0,0.0,0.252
84,Class 2,unknown,3,Color,4.8,0.5965,0.0,0.0,0.0,0.222,0.0,0.1815
84,Class 2,unknown,3,Hue,0.84,0.0,0.0,0.4614,0.0,0.0,0.3244,0.2142
84,Class 2,unknown,3,OD,2.01,0.0,0.0,0.7368,0.0,0.0,0.2582,0.005
84,Class 2,unknown,3,Proline,515.0,0.0,0.4961,0.0,0.0,0.0,0.4933,0.0106
85,Class 2,unknown,3,Alc,11.84,0.0,0.9337,0.0,0.0,0.0,0.0662,0.0001
85,Class 2,unknown,3,Mal,0.89,0.0,0.9058,0.0,0.0,0.0,0.0942,0.0
85,Class 2,unknown,3,Ash,2.58,0.0,0.0,0.4254,0.0,0.393,0.0,0.1816
85,Class 2,unknown,3,AlkAsh,18.0,0.4957,0.0,0.0,0.3091,0.0,0.0,0.1952
85,Class 2,unknown,3,Mg,94.0,0.0,0.0,0.4498,0.0,0.0,0.309,0.2412
85,Class 2,unknown,3,TotPhen,2.2,0.0,0.5257,0.0,0.0,0.0,0.3348,0.1395
85,Class 2,unknown,3,Flav,2.21,0.0,0.7662,0.0,0.2338,0.0,0.0,0.0
85,Class 2,unknown,3,Nonflav,0.22,0.6241,0.0,0.0,0.2838,0.0,0.0,0.0921
85,Class 2,unknown,3,ProAn,2.35,0.6434,0.0,0.0,0.3281,0.0,0.0,0.0285
85,Class 2,unknown,3,Color,3.05,0.0,0.858,0.0,0.0793,0.0,0.0,0.0627
85,Class 2,unknown,3,Hue,0.79,0.0,0.0,0.709,0.0,0.0,0.2026,0.0884
85,Class 2,unknown,3,OD,3.08,0.6091,0.0,0.0,0.3909,0.0,0.0,0.0
85,Class 2,unknown,3,Proline,520.0,0.0,0.0,0.5042,0.0,0.0,0.4849,0.0109
86,Class 2,unknown,4,Alc,12.67,0.0,0.4855,0.0,0.0,0.0,0.4604,0.0541
86,Class 2,unknown,4,Mal,0.98,0.0,0.92,0.0,0.0,0.0,0.08,0.0
86,Class 2,unknown,4,Ash,2.24,0.0,0.3746,0.0,0.0,0.0,0.3312,0.2942
86,Class 2,unknown,4,AlkAsh,18.0,0.4784,0.0,0.0,0.3275,0.0,0.0,0.1941
86,Class 2,unknown,4,Mg,99.0,0.0,0.0,0.3985,0.0,0.3341,0.0,0.2674
86,Class 2,unknown,4,TotPhen,2.2,0.0,0.9937,0.0,0.0,0.0,0.0063,0.0
86,Class 2,unknown,4,Flav,1.94,0.0,0.9624,0.0,0.0367,0.0,0.0,0.0009
86,Class 2,unknown,4,Nonflav,0.3,0.5426,0.0,0.0,0.2847,0.0,0.0,0.1727
86,Class 2,unknown,4,ProAn,1.46,0.4622,0.0,0.0,0.0,0.276,0.0,0.2618
86,Class 2,unknown,4,Color,2.62,0.0,0.9149,0.0,0.0,0.0,0.0499,0.0352
86,Class 2,unknown,4,Hue,1.23,0.0,0.5153,0.0,0.4847,0.0,0.0,0.0
86,Class 2,unknown,4,OD,3.16,0.6579,0.0,0.0,0.3421,0.0,0.0,0.0
86,Class 2,unknown,4,Proline,450.0,0.0,0.7106,0.0,0.0,0.0,0.2873,0.0021
87,Class 2,unknown,1,Alc,12.16,0.0,0.8729,0.0,0.0,0.0,0.1238,0.0033
87,Class 2,unknown,1,Mal,1.61,0.0,0.9323,0.0,0.0,0.0,0.0677,0.0
87,Class 2,unknown,1,Ash,2.31,0.0,0.0,0.3988,0.0,0.3329,0.0,0.2683
87,Class 2,unknown,1,AlkAsh,22.8,0.0,0.0,0.6088,0.0,0.0,0.3533,0.0379
87,Class 2,unknown,1,Mg,90.0,0.0,0.0,0.4224,0.0,0.0,0.3753,0.2023
87,Class 2,unknown,1,TotPhen,1.78,0.0,0.0,0.6722,0.0,0.0,0.3227,0.0051
87,Class 2,unknown,1,Flav,1.69,0.0,0.9493,0.0,0.0,0.0,0.0349,0.0158
87,Class 2,unknown,1,Nonflav,0.43,0.0,0.0,0.4788,0.0,0.0,0.4369,0.0843
87,Class 2,unknown,1,ProAn,1.56,0.5613,0.0,0.0,0.299,0.0,0.0,0.1397
87,Class 2,unknown,1,Color,2.45,0.0,0.8996,0.0,0.0,0.0,0.0558,0.0446
87,Class 2,unknown,1,Hue,1.33,0.0,0.7465,0.0,0.2535,0.0,0.0,0.0
87,Class 2,unknown,1,OD,2.26,0.0,0.6498,0.0,0.0,0.0,0.2591,0.0911
87,Class 2,unknown,1,Proline,495.0,0.0,0.5732,0.0,0.0,0.0,0.4174,0.0094
88,Class 2,unknown,2,Alc,11.65,0.0,0.9504,0.0,0.0,0.0,0.0495,0.0001
88,Class 2,unknown,2,Mal,1.67,0.0,0.9368,0.0,0.0,0.0,0.0632,0.0
88,Class 2,unknown,2,Ash,2.62,0.4145,0.0,0.0,0.0,0.3834,0.0,0.2021
88,Class 2,unknown,2,AlkAsh,26.0,0.0,0.5221,0.0,0.0,0.0,0.4627,0.0152
88,Class 2,unknown,2,Mg,88.0,0.0,0.0,0.4467,0.0,0.0,0.4102,0.1431
88,Class 2,unknown,2,TotPhen,1.92,0.0,0.7364,0.0,0.0,0.0,0.2618,0.0018
88,Class 2,unknown,2,Flav,1.61,0.0,0.9391,0.0,0.0,0.0,0.0606,0.0003
88,Class 2,unknown,2,Nonflav,0.4,0.0,0.0,0.4048,0.0,0.0,0.3831,0.2121
88,Class 2,unknown,2,ProAn,1.34,0.0,0.0,0.377,0.0,0.0,0.3192,0.3038
88,Class 2,unknown,2,Color,2.6,0.0,0.8897,0.0,0.0585,0.0,0.0,0.0518
88,Class 2,unknown,2,Hue,1.36,0.0,0.9198,0.0,0.0802,0.0,0.0,0.0
88,Class 2,unknown,2,OD,3.21,0.6917,0.0,0.0,0.3083,0.0,0.0,0.0
88,Class 2,unknown,2,Proline,562.0,0.0,0.0,0.5001,0.0,0.0,0.4818,0.0181
89,Class 2,unknown,1,Alc,11.64,0.0,0.9796,0.0,0.0,0.0,0.0203,0.0001
89,Class 2,unknown,1,Mal,2.06,0.0,0.8898,0.0,0.0,0.0,0.1102,0.0
89,Class 2,unknown,1,Ash,2.46,0.0,0.0,0.4443,0.0,0.3667,0.0,0.189
89,Class 2,unknown,1,AlkAsh,21.6,0.0,0.0,0.591,0.0,0.0,0.3237,0.0853
89,Class 2,unknown,1,Mg,84.0,0.0,0.5125,0.0,0.0,0.0,0.378,0.1095
89,Class 2,unknown,1,TotPhen,1.95,0.0,0.0,0.5292,0.0,0.0,0.4458,0.025
89,Class 2,unknown,1,Flav,1.69,0.0,0.9493,0.0,0.0,0.0,0.0349,0.0158
89,Class 2,unknown,1,Nonflav,0.48,0.0,0.0,0.5667,0.0,0.0,0.4193,0.014
89,Class 2,unknown,1,ProAn,1.35,0.0,0.0,0.3964,0.0,0.0,0.3194,0.2842
89,Class 2,unknown,1,Color,2.8,0.0,0.87,0.0,0.0684,0.0,0.0,0.0616
89,Class 2,unknown,1,Hue,1.0,0.5993,0.0,0.0,0.385,0.0,0.0,0.0157
89,Class 2,unknown,1,OD,2.75,0.0,0.5628,0.0,0.4359,0.0,0.0,0.0013
89,Class 2,unknown,1,Proline,680.0,0.0,0.0,0.6416,0.0,0.0,0.3018,0.0566
90,Class 2,unknown,1,Alc,12.08,0.0,0.9023,0.0,0.0,0.0,0.0957,0.002
90,Class 2,unknown,1,Mal,1.33,0.9209,0.0,0.0,0.0749,0.0,0.0,0.0042
90,Class 2,unknown,1,Ash,2.3,0.0,0.0,0.3924,0.0,0.3306,0.0,0.277
90,Class 2,unknown,1,AlkAsh,23.6,0.0,0.0,0.5834,0.0,0.0,0.3951,0.0215
90,Class 2,unknown,1,Mg,70.0,0.0,0.8624,0.0,0.0,0.0,0.1289,0.0087
90,Class 2,unknown,1,TotPhen,2.2,0.0,0.6046,0.0,0.0,0.0,0.2336,0.1618
90,Class 2,unknown,1,Flav,1.59,0.0,0.9046,0.0,0.0,0.0,0.0878,0.0076
90,Class 2,unknown,1,Nonflav,0.42,0.0,0.0,0.4552,0.0,0.0,0.4325,0.1123
90,Class 2,unknown,1,ProAn,1.38,0.0,0.0,0.3514,0.0,0.3283,0.0,0.3203
90,Class 2,unknown,1,Color,1.74,0.0,0.9187,0.0,0.0,0.0,0.0602,0.0211
90,Class 2,unknown,1,Hue,1.07,0.6288,0.0,0.0,0.3689,0.0,0.0,0.0023
90,Class 2,unknown,1,OD,3.21,0.6614,0.0,0.0,0.3386,0.0,0.0,0.0
90,Class 2,unknown,1,Proline,625.0,0.0,0.0,0.6179,0.0,0.0,0.3525,0.0296
91,Class 2,unknown,4,Alc,12.08,0.0,0.8487,0.0,0.0,0.0,0.1491,0.0022
91,Class 2,unknown,4,Mal,1.83,0.0,0.9335,0.0,0.0,0.0,0.0665,0.0
91,Class 2,unknown,4,Ash,2.32,0.0,0.0,0.3875,0.0,0.3193,0.0,0.2932
91,Class 2,unknown,4,AlkAsh,18.5,0.4196,0.0,0.0,0.3366,0.0,0.0,0.2438
91,Class 2,unknown,4,Mg,81.0,0.0,0.6605,0.0,0.0,0.0,0.2571,0.0824
91,Class 2,unknown,4,TotPhen,1.6,0.8723,0.0,0.0,0.0,0.1053,0.0,0.0224
91,Class 2,unknown,4,Flav,1.5,0.0,0.8389,0.0,0.0,0.0,0.16,0.0011
91,Class 2,unknown,4,Nonflav,0.52,0.0,0.0,0.6209,0.0,0.0,0.3667,0.0124
91,Class 2,unknown,4,ProAn,1.64,0.6208,0.0,0.0,0.2385,0.0,0.0,0.1407
91,Class 2,unknown,4,Color,2.4,0.0,0.9254,0.0,0.0,0.0,0.0487,0.0259
91,Class 2,unknown,4,Hue,1.08,0.6412,0.0,0.0,0.3572,0.0,0.0,0.0016
91,Class 2,unknown,4,OD,2.27,0.0,0.7519,0.0,0.0,0.0,0.1776,0.0705
91,Class 2,unknown,4,Proline,480.0,0.0,0.6394,0.0,0.0,0.0,0.3577,0.0029
92,Class 2,unknown,0,Alc,12.0,0.0,0.923,0.0,0.0,0.0,0.0761,0.0009
92,Class 2,unknown,0,Mal,1.51,0.0,0.8937,0.0,0.0,0.0,0.0653,0.041
92,Class 2,unknown,0,Ash,2.42,0.0,0.0,0.4346,0.0,0.3366,0.0,0.2288
92,Class 2,unknown,0,AlkAsh,22.0,0.0,0.0,0.5688,0.0,0.0,0.3488,0.0824
92,Class 2,unknown,0,Mg,86.0,0.0,0.4686,0.0,0.0,0.0,0.3857,0.1457
92,Class 2,unknown,0,TotPhen,1.45,0.0,0.0,0.8858,0.0,0.0,0.1142,0.0
92,Class 2,unknown,0,Flav,1.25,0.0,0.5112,0.0,0.0,0.0,0.4888,0.0
92,Class 2,unknown,0,Nonflav,0.5,0.0,0.0,0.6229,0.0,0.0,0.3521,0.025
92,Class 2,unknown,0,ProAn,1.63,0.6345,0.0,0.0,0.2402,0.0,0.0,0.1253
92,Class 2,unknown,0,Color,3.6,0.0,0.7309,0.0,0.2061,0.0,0.0,0.063
92,Class 2,unknown,0,Hue,1.05,0.6377,0.0,0.0,0.3589,0.0,0.0,0.0034
92,Class 2,unknown,0,OD,2.65,0.0,0.6465,0.0,0.3515,0.0,0.0,0.002
92,Class 2,unknown,0,Proline,450.0,0.0,0.679,0.0,0.0,0.0,0.314,0.007
93,Class 2,unknown,4,Alc,12.69,0.0,0.0,0.471,0.0,0.0,0.47,0.059
93,Class 2,unknown,4,Mal,1.53,0.6539,0.0,0.0,0.3276,0.0,0.0,0.0185
93,Class 2,unknown,4,Ash,2.26,0.0,0.3517,0.0,0.0,0.0,0.3472,0.3011
93,Class 2,unknown,4,AlkAsh,20.7,0.0,0.0,0.4666,0.0,0.0,0.3461,0.1873
93,Class 2,unknown,4,Mg,80.0,0.0,0.6889,0.0,0.0,0.0,0.2389,0.0722
93,Class 2,unknown,4,TotPhen,1.38,0.0,0.0,0.9542,0.0,0.0,0.0458,0.0
93,Class 2,unknown,4,Flav,1.46,0.0,0.7797,0.0,0.0,0.0,0.2196,0.0007
93,Class 2,unknown,4,Nonflav,0.58,0.0,0.0,0.7088,0.0,0.0,0.29,0.0012
93,Class 2,unknown,4,ProAn,1.62,0.6098,0.0,0.0,0.239,0.0,0.0,0.1512
93,Class 2,unknown,4,Color,3.05,0.0,0.8732,0.0,0.0676,0.0,0.0,0.0592
93,Class 2,unknown,4,Hue,0.96,0.5504,0.0,0.0,0.4032,0.0,0.0,0.0464
93,Class 2,unknown,4,OD,2.06,0.0,0.0,0.6553,0.0,0.0,0.3355,0.0092
93,Class 2,unknown,4,Proline,495.0,0.0,0.6038,0.0,0.0,0.0,0.3927,0.0035
94,Class 2,unknown,1,Alc,12.29,0.0,0.8092,0.0,0.0,0.0,0.1836,0.0072
94,Class 2,unknown,1,Mal,2.83,0.0,0.7698,0.0,0.0,0.0,0.2302,0.0
94,Class 2,unknown,1,Ash,2.22,0.0,0.3659,0.0,0.0,0.0,0.3268,0.3073
94,Class 2,unknown,1,AlkAsh,18.0,0.5057,0.0,0.0,0.3046,0.0,0.0,0.1897
94,Class 2,unknown,1,Mg,88.0,0.0,0.4166,0.0,0.0,0.0,0.4143,0.1691
94,Class 2,unknown,1,TotPhen,2.45,0.0,0.5012,0.0,0.4544,0.0,0.0,0.0444
94,Class 2,unknown,1,Flav,2.25,0.0,0.7181,0.0,0.2819,0.0,0.0,0.0
94,Class 2,unknown,1,Nonflav,0.25,0.6187,0.0,0.0,0.2444,0.0,0.0,0.1369
94,Class 2,unknown,1,ProAn,1.99,0.6389,0.0,0.0,0.3506,0.0,0.0,0.0105
94,Class 2,unknown,1,Color,2.15,0.0,0.9132,0.0,0.0,0.0,0.055,0.0318
94,Class 2,unknown,1,Hue,1.15,0.59,0.0,0.0,0.4098,0.0,0.0,0.0002
94,Class 2,unknown,1,OD,3.3,0.6843,0.0,0.0,0.3157,0.0,0.0,0.0
94,Class 2,unknown,1,Proline,290.0,0.0,0.946,0.0,0.0,0.0,0.0515,0.0025
95,Class 2,unknown,0,Alc,11.62,0.0,0.9801,0.0,0.0,0.0,0.0199,0.0
95,Class 2,unknown,0,Mal,1.99,0.0,0.8945,0.0,0.0,0.0,0.1055,0.0
95,Class 2,unknown,0,Ash,2.28,0.0,0.0,0.3743,0.0,0.3158,0.0,0.3099
95,Class 2,unknown,0,AlkAsh,18.0,0.5061,0.0,0.0,0.3244,0.0,0.0,0.1695
95,Class 2,unknown,0,Mg,98.0,0.0,0.0,0.4088,0.0,0.3082,0.0,0.283
95,Class 2,unknown,0,TotPhen,3.02,0.0,1.0,0.0,0.0,0.0,0.0,0.0
95,Class 2,unknown,0,Flav,2.26,0.5285,0.0,0.0,0.4645,0.0,0.0,0.007
95,Class 2,unknown,0,Nonflav,0.17,0.5426,0.0,0.0,0.3727,0.0,0.0,0.0847
95,Class 2,unknown,0,ProAn,1.35,0.4465,0.0,0.0,0.0,0.3087,0.0,0.2448
95,Class 2,unknown,0,Color,3.25,0.0,0.8307,0.0,0.1228,0.0,0.0,0.0465
95,Class 2,unknown,0,Hue,1.16,0.6045,0.0,0.0,0.3954,0.0,0.0,0.0001
95,Class 2,unknown,0,OD,2.96,0.5409,0.0,0.0,0.4591,0.0,0.0,0.0
95,Class 2,unknown,0,Proline,345.0,0.0,0.8738,0.0,0.0,0.0,0.123,0.0032
96,Class 2,unknown,0,Alc,12.47,0.0,0.6954,0.0,0.0,0.0,0.2834,0.0212
96,Class 2,unknown,0,Mal,1.52,0.8724,0.0,0.0,0.1201,0.0,0.0,0.0075
96,Class 2,unknown,0,Ash,2.2,0.0,0.3893,0.0,0.0,0.0,0.3091,0.3016
96,Class 2,unknown,0,AlkAsh,19.0,0.3675,0.0,0.0,0.3477,0.0,0.0,0.2848
96,Class 2,unknown,0,Mg,162.0,0.0,0.9381,0.0,0.0607,0.0,0.0,0.0012
96,Class 2,unknown,0,TotPhen,2.5,0.7386,0.0,0.0,0.0,0.1988,0.0,0.0626
96,Class 2,unknown,0,Flav,2.27,0.0,0.7318,0.0,0.2525,0.0,0.0,0.0157
96,Class 2,unknown,0,Nonflav,0.32,0.5022,0.0,0.0,0.3107,0.0,0.0,0.1871
96,Class 2,unknown,0,ProAn,3.28,0.0,0.7632,0.0,0.1383,0.0,0.0,0.0985
96,Class 2,unknown,0,Color,2.6,0.0,0.9184,0.0,0.0488,0.0,0.0,0.0328
96,Class 2,unknown,0,Hue,1.16,0.6045,0.0,0.0,0.3954,0.0,0.0,0.0001
96,Class 2,unknown,0,OD,2.63,0.0,0.6594,0.0,0.3379,0.0,0.0,0.0027
96,Class 2,unknown,0,Proline,937.0,0.8743,0.0,0.0,0.0,0.0773,0.0,0.0484
97,Class 2,unknown,4,Alc,11.81,0.0,0.9269,0.0,0.0,0.0,0.0727,0.0004
97,Class 2,unknown,4,Mal,2.12,0.0,0.9139,0.0,0.0,0.0,0.0861,0.0
97,Class 2,unknown,4,Ash,2.74,0.4796,0.0,0.0,0.0,0.3405,0.0,0.1799
97,Class 2,unknown,4,AlkAsh,21.5,0.0,0.0,0.5247,0.0,0.0,0.3448,0.1305
97,Class 2,unknown,4,Mg,134.0,0.4808,0.0,0.0,0.3754,0.0,0.0,0.1438
97,Class 2,unknown,4,TotPhen,1.6,0.8723,0.0,0.0,0.0,0.1053,0.0,0.0224
97,Class 2,unknown,4,Flav,0.99,0.0,0.0,0.8984,0.0,0.0,0.1016,0.0
97,Class 2,unknown,4,Nonflav,0.14,0.4383,0.0,0.0,0.4028,0.0,0.0,0.1589
97,Class 2,unknown,4,ProAn,1.56,0.5669,0.0,0.0,0.244,0.0,0.0,0.1891
97,Class 2,unknown,4,Color,2.5,0.0,0.9213,0.0,0.0,0.0,0.049,0.0297
97,Class 2,unknown,4,Hue,0.95,0.5304,0.0,0.0,0.4102,0.0,0.0,0.0594
97,Class 2,unknown,4,OD,2.26,0.0,0.7393,0.0,0.0,0.0,0.195,0.0657
97,Class 2,unknown,4,Proline,625.0,0.0,0.0,0.6223,0.0,0.0,0.3622,0.0155
98,Class 2,unknown,4,Alc,12.29,0.0,0.7494,0.0,0.0,0.0,0.2428,0.0078
98,Class 2,unknown,4,Mal,1.41,0.8846,0.0,0.0,0.1095,0.0,0.0,0.0059
98,Class 2,unknown,4,Ash,1.98,0.0,0.765,0.0,0.1472,0.0,0.0,0.0878
98,Class 2,unknown,4,AlkAsh,16.0,0.6693,0.0,0.0,0.2724,0.0,0.0,0.0583
98,Class 2,unknown,4,Mg,85.0,0.0,0.5466,0.0,0.0,0.0,0.3232,0.1302
98,Class 2,unknown,4,TotPhen,2.55,0.0,0.9999,0.0,0.0,0.0,0.0001,0.0
98,Class 2,unknown,4,Flav,2.5,0.0,0.5348,0.0,0.4652,0.0,0.0,0.0
98,Class 2,unknown,4,Nonflav,0.29,0.5583,0.0,0.0,0.2785,0.0,0.0,0.1632
98,Class 2,unknown,4,ProAn,1.77,0.6566,0.0,0.0,0.2523,0.0,0.0,0.0911
98,Class 2,unknown,4,Color,2.9,0.0,0.8917,0.0,0.0,0.0,0.0548,0.0535
98,Class 2,unknown,4,Hue,1.23,0.0,0.5153,0.0,0.4847,0.0,0.0,0.0
98,Class 2,unknown,4,OD,2.74,0.0,0.5813,0.0,0.4185,0.0,0.0,0.0002
98,Class 2,unknown,4,Proline,428.0,0.0,0.7608,0.0,0.0,0.0,0.2375,0.0017
99,Class 2,unknown,1,Alc,12.37,0.0,0.7593,0.0,0.0,0.0,0.2294,0.0113
99,Class 2,unknown,1,Mal,1.07,0.0,0.9514,0.0,0.0,0.0,0.0486,0.0
99,Class 2,unknown,1,Ash,2.1,0.0,0.5628,0.0,0.2434,0.0,0.0,0.1938
99,Class 2,unknown,1,AlkAsh,18.5,0.4343,0.0,0.0,0.3128,0.0,0.0,0.2529
99,Class 2,unknown,1,Mg,88.0,0.0,0.4166,0.0,0.0,0.0,0.4143,0.1691
99,Class 2,unknown,1,TotPhen,3.52,0.7765,0.0,0.0,0.2235,0.0,0.0,0.0
99,Class 2,unknown,1,Flav,3.75,0.8282,0.0,0.0,0.1718,0.0,0.0,0.0
99,Class 2,unknown,1,Nonflav,0.24,0.6147,0.0,0.0,0.2499,0.0,0.0,0.1354
99,Class 2,unknown,1,ProAn,1.95,0.6751,0.0,0.0,0.2867,0.0,0.0,0.0382
99,Class 2,unknown,1,Color,4.5,0.4917,0.0,0.0,0.3154,0.0,0.0,0.1929
99,Class 2,unknown,1,Hue,1.04,0.6242,0.0,0.0,0.3705,0.0,0.0,0.0053
99,Class 2,unknown,1,OD,2.77,0.0,0.5496,0.0,0.4494,0.0,0.0,0.001
99,Class 2,unknown,1,Proline,660.0,0.0,0.0,0.6379,0.0,0.0,0.3179,0.0442
100,Class 2,unknown,3,Alc,12.29,0.0,0.7965,0.0,0.0,0.0,0.2005,0.003
100,Class 2,unknown,3,Mal,3.17,0.0,0.7249,0.0,0.0,0.0,0.2751,0.0
100,Class 2,unknown,3,Ash,2.21,0.0,0.3947,0.0,0.3166,0.0,0.0,0.2887
100,Class 2,unknown,3,AlkAsh,18.0,0.4957,0.0,0.0,0.3091,0.0,0.0,0.1952
100,Class 2,unknown,3,Mg,88.0,0.0,0.0,0.4408,0.0,0.0,0.4157,0.1435
100,Class 2,unknown,3,TotPhen,2.85,0.7404,0.0,0.0,0.2516,0.0,0.0,0.008
100,Class 2,unknown,3,Flav,2.99,0.8021,0.0,0.0,0.1979,0.0,0.0,0.0
100,Class 2,unknown,3,Nonflav,0.45,0.0,0.0,0.5336,0.0,0.0,0.4192,0.0472
100,Class 2,unknown,3,ProAn,2.81,0.5853,0.0,0.0,0.409,0.0,0.0,0.0057
100,Class 2,unknown,3,Color,2.3,0.0,0.9226,0.0,0.0,0.0,0.0482,0.0292
100,Class 2,unknown,3,Hue,1.42,0.0,0.8911,0.0,0.1089,0.0,0.0,0.0
100,Class 2,unknown,3,OD,2.83,0.0,0.5375,0.0,0.4624,0.0,0.0,0.0001
100,Class 2,unknown,3,Proline,406.0,0.0,0.7898,0.0,0.0,0.0,0.2044,0.0058
101,Class 2,unknown,2,Alc,12.08,0.0,0.8504,0.0,0.0,0.0,0.1476,0.002
101,Class 2,unknown,2,Mal,2.08,0.0,0.9026,0.0,0.0,0.0,0.0974,0.0
101,Class 2,unknown,2,Ash,1.7,0.0,0.9526,0.0,0.0437,0.0,0.0,0.0037
101,Class 2,unknown,2,AlkAsh,17.5,0.5294,0.0,0.0,0.3227,0.0,0.0,0.1479
101,Class 2,unknown,2,Mg,97.0,0.0,0.0,0.4514,0.0,0.2878,0.0,0.2608
101,Class 2,unknown,2,TotPhen,2.23,0.0,0.9831,0.0,0.0,0.0,0.0169,0.0
101,Class 2,unknown,2,Flav,2.17,0.0,0.8366,0.0,0.1597,0.0,0.0,0.0037
101,Class 2,unknown,2,Nonflav,0.26,0.6384,0.0,0.0,0.2761,0.0,0.0,0.0855
101,Class 2,unknown,2,ProAn,1.4,0.4033,0.0,0.0,0.3039,0.0,0.0,0.2928
101,Class 2,unknown,2,Color,3.3,0.0,0.7911,0.0,0.1353,0.0,0.0,0.0736
101,Class 2,unknown,2,Hue,1.27,0.0,0.6948,0.0,0.3052,0.0,0.0,0.0
101,Class 2,unknown,2,OD,2.96,0.5734,0.0,0.0,0.4266,0.0,0.0,0.0
101,Class 2,unknown,2,Proline,710.0,0.0,0.0,0.6527,0.0,0.0,0.2544,0.0929
102,Class 2,unknown,2,Alc,12.6,0.0,0.54,0.0,0.0,0.0,0.4186,0.0414
102,Class 2,unknown,2,Mal,1.34,0.9277,0.0,0.0,0.0689,0.0,0.0,0.0034
102,Class 2,unknown,2,Ash,1.9,0.0,0.8096,0.0,0.142,0.0,0.0,0.0484
102,Class 2,unknown,2,AlkAsh,18.5,0.4048,0.0,0.0,0.3455,0.0,0.0,0.2497
102,Class 2,unknown,2,Mg,88.0,0.0,0.0,0.4467,0.0,0.0,0.4102,0.1431
102,Class 2,unknown,2,TotPhen,1.45,0.0,0.0,0.8678,0.0,0.0,0.1322,0.0
102,Class 2,unknown,2,Flav,1.36,0.0,0.7948,0.0,0.0,0.0,0.2052,0.0
102,Class 2,unknown,2,Nonflav,0.29,0.6046,0.0,0.0,0.2788,0.0,0.0,0.1166
102,Class 2,unknown,2,ProAn,1.35,0.0,0.0,0.3623,0.0,0.3206,0.0,0.3171
102,Class 2,unknown,2,Color,2.45,0.0,0.8996,0.0,0.0,0.0,0.0504,0.05
102,Class 2,unknown,2,Hue,1.04,0.6611,0.0,0.0,0.335,0.0,0.0,0.0039
102,Class 2,unknown,2,OD,2.77,0.0,0.5679,0.0,0.4315,0.0,0.0,0.0006
102,Class 2,unknown,2,Proline,562.0,0.0,0.0,0.5001,0.0,0.0,0.4818,0.0181
103,Class 2,unknown,1,Alc,12.34,0.0,0.7791,0.0,0.0,0.0,0.2114,0.0095
103,Class 2,unknown,1,Mal,2.45,0.0,0.8358,0.0,0.0,0.0,0.1642,0.0
103,Class 2,unknown,1,Ash,2.46,0.0,0.0,0.4443,0.0,0.3667,0.0,0.189
103,Class 2,unknown,1,AlkAsh,21.0,0.0,0.0,0.5554,0.0,0.0,0.3195,0.1251
103,Class 2,unknown,1,Mg,98.0,0.0,0.0,0.4029,0.0,0.3372,0.0,0.2599
103,Class 2,unknown,1,TotPhen,2.56,0.5719,0.0,0.0,0.4111,0.0,0.0,0.017
